개방자치단체코드,관리번호,설치장소명,설치장소상세,설치시도명,설치시군구명,설치시설구분명,서비스제공사명,와이파이SSID,설치연월,소재지도로명주소,소재지지번주소,관리기관명,관리기관전화번호,WGS84위도,WGS84경도,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
3740000,202637400000701268,수원역.역전시장(03023),경기도 수원시 팔달구 매산로1가 57-42,경기도,수원시,교통시설,KT,PublicWiFi@Suwon,202504,경기도 수원시 팔달구 덕영대로 935 (매산로1가),경기도 수원시 팔달구 매산로1가 57-42,디지털정책과,031-5191-2299,37.26517759,127.0018399,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:11
3740000,202637400000701269,법원사거리(04042),경기도 수원시 영통구 원천동 76-1,경기도,수원시,교통시설,KT,PublicWiFi@Suwon,202504,경기도 수원시 영통구 원천동 76-1,경기도 수원시 영통구 원천동 76-1,디지털정책과,031-5191-2299,37.27404531,127.0470577,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:11
3740000,202637400000701270,KT수원지사.국민연금북수원지사(01135),경기도 수원시 장안구 영화동 301-3,경기도,수원시,교통시설,KT,PublicWiFi@Suwon,202504,경기도 수원시 장안구 정조로 956 (영화동),경기도 수원시 장안구 영화동 301-3,디지털정책과,031-5191-2299,37.29270559,127.0116929,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:11
3740000,202637400000701271,수원전통문화관.장안동(03134),경기도 수원시 팔달구 장안동 33-1,경기도,수원시,교통시설,KT,PublicWiFi@Suwon,202504,경기도 수원시 팔달구 정조로 887 (장안동),경기도 수원시 팔달구 장안동 33-1,디지털정책과,031-5191-2299,37.28710082,127.0145338,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:11
3740000,202637400000701272,2001아울렛(03135),경기도 수원시 팔달구 인계동 750-82,경기도,수원시,교통시설,KT,PublicWiFi@Suwon,202504,경기도 수원시 팔달구 중부대로 50 (인계동),경기도 수원시 팔달구 인계동 750-82,디지털정책과,031-5191-2299,37.27523471,127.0223791,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:11
3740000,202637400000701273,아주대학교입구(04238),경기도 수원시 영통구 원천동 27-1,경기도,수원시,교통시설,KT,PublicWiFi@Suwon,202504,경기도 수원시 영통구 아주로 12 (원천동),경기도 수원시 영통구 원천동 27-1,디지털정책과,031-5191-2299,37.27596384,127.0441408,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:11
3740000,202637400000701274,세무서.도청입구.신용회복위원회(03038),경기도 수원시 팔달구 매산로2가 40-1,경기도,수원시,교통시설,KT,PublicWiFi@Suwon,202504,경기도 수원시 팔달구 매산로 51 (매산로2가),경기도 수원시 팔달구 매산로2가 40-1,디지털정책과,031-5191-2299,37.26918884,127.0068728,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:11
3740000,202637400000701275,세무서.도청입구(03039),경기도 수원시 팔달구 매산로2가 58-1,경기도,수원시,교통시설,KT,PublicWiFi@Suwon,202504,경기도 수원시 팔달구 매산로 62 (매산로2가),경기도 수원시 팔달구 매산로2가 58-1,디지털정책과,031-5191-2299,37.26895811,127.007892,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:11
3740000,202637400000701276,망포중학교(04176),경기도 수원시 영통구 망포동 542-11,경기도,수원시,교통시설,KT,PublicWiFi@Suwon,202504,경기도 수원시 영통구 영통로 124 (망포동),경기도 수원시 영통구 망포동 542-11,디지털정책과,031-5191-2299,37.23888964,127.0565791,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:11
3740000,202637400000701277,가족여성회관.이춘택병원.해움미술관.수원농협(03140),경기도 수원시 팔달구 교동 91-1,경기도,수원시,교통시설,KT,PublicWiFi@Suwon,202504,경기도 수원시 팔달구 매산로 133 (교동),경기도 수원시 팔달구 교동 91-1,디지털정책과,031-5191-2299,37.27225884,127.0149955,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:11
3740000,202637400000701278,장안공원(01259),경기도 수원시 장안구 영화동 328-3,경기도,수원시,교통시설,KT,PublicWiFi@Suwon,202504,경기도 수원시 장안구 팔달로 255 (영화동),경기도 수원시 장안구 영화동 328-3,디지털정책과,031-5191-2299,37.28878057,127.0126937,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:11
3740000,202637400000701279,화서시장.화서사거리병무청입구(03031),경기도 수원시 팔달구 화서동 71-146,경기도,수원시,교통시설,KT,PublicWiFi@Suwon,202504,경기도 수원시 팔달구 팔달로130번길 3 (화서동),경기도 수원시 팔달구 화서동 71-146,디지털정책과,031-5191-2299,37.28003747,127.0047224,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:11
3740000,202637400000701280,선일초등학교(02256),경기도 수원시 권선구 권선동 1276,경기도,수원시,교통시설,KT,PublicWiFi@Suwon,202504,경기도 수원시 권선구 권중로120번길 17 (권선동),경기도 수원시 권선구 권선동 1276,디지털정책과,031-5191-2299,37.2483386,127.0304324,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:11
3740000,202637400000701281,신병원.대원.거산아파트(02131),경기도 수원시 권선구 고색동 36-13,경기도,수원시,교통시설,KT,PublicWiFi@Suwon,202504,경기도 수원시 권선구 매송고색로 736 (고색동),경기도 수원시 권선구 고색동 36-13,디지털정책과,031-5191-2299,37.25176191,126.9849184,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:11
3740000,202637400000701282,수원고용복지플러스센터.동수원병원(03130),경기도 수원시 팔달구 인계동 940,경기도,수원시,교통시설,KT,PublicWiFi@Suwon,202504,경기도 수원시 팔달구 중부대로 150 (인계동),경기도 수원시 팔달구 인계동 940,디지털정책과,031-5191-2299,37.27773006,127.0324422,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:11
3740000,202637400000701283,황골벽산아파트(04169),경기도 수원시 영통구 영통동 1053-2,경기도,수원시,교통시설,KT,PublicWiFi@Suwon,202504,경기도 수원시 영통구 봉영로1744번길 11 (영통동),경기도 수원시 영통구 영통동 1053-2,디지털정책과,031-5191-2299,37.26663699,127.0830531,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:11
3740000,202637400000701284,고색초교.태산아파트(02124),경기도 수원시 권선구 고색동 381-7,경기도,수원시,교통시설,KT,PublicWiFi@Suwon,202504,,경기도 수원시 권선구 고색동 381-7,디지털정책과,031-5191-2299,37.250446,126.979718,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:11
3740000,202637400000701285,동수원사거리(03080),경기도 수원시 팔달구 지동 73-5,경기도,수원시,교통시설,KT,PublicWiFi@Suwon,202504,경기도 수원시 팔달구 중부대로 119 (지동),경기도 수원시 팔달구 지동 73-5,디지털정책과,031-5191-2299,37.27840484,127.029371,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:11
3740000,202637400000701286,경기도보건환경연구원.파장시장.광교산입구(01089),경기도 수원시 장안구 파장동 576-1,경기도,수원시,교통시설,KT,PublicWiFi@Suwon,202504,경기도 수원시 장안구 경수대로 1077 (파장동),경기도 수원시 장안구 파장동 576-1,디지털정책과,031-5191-2299,37.30907246,126.9942877,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:11
3740000,202637400000701287,수원시청.수원일자리센터(03081),경기도 수원시 팔달구 인계동 1111,경기도,수원시,교통시설,KT,PublicWiFi@Suwon,202504,경기도 수원시 팔달구 효원로 241 (인계동),경기도 수원시 팔달구 인계동 1111,디지털정책과,031-5191-2299,37.26345494,127.0286617,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:11
3740000,202637400000701288,망포1동 행정복지센터,경기도 수원시 영통구 망포동 484,경기도,수원시,관공서,KT,PublicWiFi@Suwon,202501,경기도 수원시 영통구 영통로90번길 4-16 (망포동),경기도 수원시 영통구 망포동 484,디지털정책과,031-5191-2299,37.23778825,127.0608427,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:11
3740000,202637400000701289,오목천역.영신여자고교(02054) 스마트정류장,경기도 수원시 권선구 오목천동 469-26,경기도,수원시,교통시설,KT,PublicWiFi@Suwon,202512,,경기도 수원시 권선구 오목천동 469-26,디지털정책과,031-5191-2299,37.242734,126.963185,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:11
3740000,202637400000701290,능실초등학교.힐스테이트호매실(02931) 스마트정류장,경기도 수원시 권선구 호매실로 1392,경기도,수원시,교통시설,KT,PublicWiFi@Suwon,202512,,경기도 수원시 권선구 호매실로 1392,디지털정책과,031-5191-2299,37.260116,126.957374,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:11
3740000,202637400000701291,호매실스위첸19단지(02939) 스마트정류장,경기도 수원시 권선구 호매실동 1393,경기도,수원시,교통시설,KT,PublicWiFi@Suwon,202512,경기도 수원시 권선구 호매실로166번길 33 (호매실동),경기도 수원시 권선구 호매실동 1393,디지털정책과,031-5191-2299,37.259999,126.958769,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:11
3740000,202637400000701292,권선경찰서.권선구청입구(02288) 스마트정류장,경기도 수원시 권선구 탑동 898,경기도,수원시,교통시설,KT,PublicWiFi@Suwon,202512,,경기도 수원시 권선구 탑동 898,디지털정책과,031-5191-2299,37.258788,126.973205,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:11
3740000,202637400000701293,오현초등학교(02835) 스마트정류장,경기도 수원시 권선구 오목천동 248-10,경기도,수원시,교통시설,KT,PublicWiFi@Suwon,202512,,경기도 수원시 권선구 오목천동 248-10,디지털정책과,031-5191-2299,37.245439,126.96809,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:11
3740000,202637400000701294,우림.대한아파트(02846) 스마트정류장,경기도 수원시 권선구 고색동 431-3,경기도,수원시,교통시설,KT,PublicWiFi@Suwon,202512,경기도 수원시 권선구 서부로 1529 (고색동),경기도 수원시 권선구 고색동 431-3,디지털정책과,031-5191-2299,37.245768,126.977817,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:11
3740000,202637400000701295,수원델타원.동아엘텍(02965) 스마트정류장,경기도 수원시 권선구 고색동 1098-2,경기도,수원시,교통시설,KT,PublicWiFi@Suwon,202512,경기도 수원시 권선구 산업로 198 (고색동),경기도 수원시 권선구 고색동 1098-2,디지털정책과,031-5191-2299,37.242329,126.986327,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:11
3740000,202637400000701296,㈜미경테크.(주)대성후드텍(02963) 스마트정류장,경기도 수원시 권선구 고색동 1068,경기도,수원시,교통시설,KT,PublicWiFi@Suwon,202512,경기도 수원시 권선구 산업로156번길 10 (고색동),경기도 수원시 권선구 고색동 1068,디지털정책과,031-5191-2299,37.241473,126.981195,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:11
3740000,202637400000701297,만석공원,경기도 수원시 장안구 송죽동 434,경기도,수원시,편의시설,KT,PublicWiFi@Suwon,202602,,경기도 수원시 장안구 송죽동 434,디지털정책과,031-5191-2299,37.298398,126.997872,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:11
3740000,202637400000701298,샘내공원,경기도 수원시 장안구 천천동 520,경기도,수원시,편의시설,KT,PublicWiFi@Suwon,202602,경기도 수원시 장안구 만석로5번길 21 (천천동),경기도 수원시 장안구 천천동 520,디지털정책과,031-5191-2299,37.29576471,126.9819051,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:11
3740000,202637400000701299,서호공원,경기도 수원시 팔달구 화서동 436-1,경기도,수원시,편의시설,KT,PublicWiFi@Suwon,202602,경기도 수원시 팔달구 수성로100번길 64 (화서동),경기도 수원시 팔달구 화서동 436-1,디지털정책과,031-5191-2299,37.280438,126.987985,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:11
3740000,202637400000701300,영통사공원,경기도 수원시 영통구 영통동 1048-3,경기도,수원시,편의시설,KT,PublicWiFi@Suwon,202602,,경기도 수원시 영통구 영통동 1048-3,디지털정책과,031-5191-2299,37.25783542,127.0780384,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:11
3740000,202637400000701301,탑동공원,경기도 수원시 권선구 탑동 746-1,경기도,수원시,편의시설,KT,PublicWiFi@Suwon,202602,경기도 수원시 권선구 탑동로57번길 35 (탑동),경기도 수원시 권선구 탑동 746-1,디지털정책과,031-5191-2299,37.27311789,126.9720697,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:11
3740000,202637400000701302,퉁소바위공원,경기도 수원시 장안구 연무동 산23-1,경기도,수원시,편의시설,KT,PublicWiFi@Suwon,202602,,경기도 수원시 장안구 연무동 산23-1,디지털정책과,031-5191-2299,37.291648,127.025104,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:11
3740000,202637400000701303,못골어린이공원,경기도 수원시 팔달구 지동 473,경기도,수원시,편의시설,KT,PublicWiFi@Suwon,202602,경기도 수원시 팔달구 팔달문로115번길 43 (지동),경기도 수원시 팔달구 지동 473,디지털정책과,031-5191-2299,37.2834799,127.027695,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:11
3740000,202637400000701304,매봉공원,경기도 수원시 영통구 매탄동 1210,경기도,수원시,편의시설,KT,PublicWiFi@Suwon,202602,경기도 수원시 영통구 동탄원천로1109번길 61 (매탄동),경기도 수원시 영통구 매탄동 1210,디지털정책과,031-5191-2299,37.26961594,127.0550597,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:11
3740000,202637400000701305,수원시의회,경기도 수원시 팔달구 인계동 1111,경기도,수원시,관공서,SKB,PublicWiFi@Suwon,202602,경기도 수원시 팔달구 효원로 231 (인계동),경기도 수원시 팔달구 인계동 1028,디지털정책과,031-5191-2299,37.26348,127.027296,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:18:11
3740000,202637400000701306,경기평생교육학습관,경기도 수원시 권선구 권선동 1234,경기도,수원시,교육시설,LGU+,FREE_U+zone,201301,"경기도 수원시 권선구 권중로 55, 경기도교육청평생학습관 (권선동)",경기도 수원시 권선구 권선동 1234 경기도교육청평생학습관,통신사,031-5191-2299,37.252299,127.032160,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:21:20
3740000,202637400000701307,시민상가,경기도 수원시 팔달구 영동 10-18,경기도,수원시,서민·복지시설,KT,Public WiFi Free,201301,"경기도 수원시 팔달구 팔달문로4번길 19, 시민백화점 (영동)",경기도 수원시 팔달구 영동 10-18 시민백화점,통신사,031-5191-2299,37.276345,127.018257,2026-05-12,I,2026-05-15 18:45:29,2026-05-12 16:23:38
